"","baseMean","log2FoldChange","lfcSE","pvalue","padj","transcript_biotype","description"
"BCL2L10",0.106586317280712,-0.00300219904907538,0.374605175035279,0.96258630724813,NA,"protein_coding","BCL2 like 10 [Source:HGNC Symbol;Acc:HGNC:993]"
"RSL24D1",621.717897874947,-0.0369202207449274,0.0809471897409402,0.57753006799684,0.713444209669644,"protein_coding","ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]"
"SPTBN5",1.29229874250251,-0.0114496508035928,0.219847796488767,0.897234436140734,0.938176444337384,"protein_coding","spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]"
"GCOM1",0.240527178939456,0.0087850826780328,0.398310982058748,0.866804742091035,NA,"protein_coding","GCOM1, MYZAP-POLR2M combined locus [Source:HGNC Symbol;Acc:HGNC:26424]"
"GCHFR",4.74256624032162,0.0906193253289628,0.176717492341635,0.326249730538789,0.483695578890041,"protein_coding","GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]"
"BCAR3",156.36139353917,-0.121905406258667,0.0643239394791111,0.0307135177993296,0.0787845806842697,"protein_coding","BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]"
"TTLL7",85.4207570436972,0.186853777175518,0.107022018760608,0.0194340578027848,0.0543569436382193,"protein_coding","tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]"
"FNBP1L",202.961251342934,0.113981654802868,0.0518800824903701,0.0164705227036391,0.047314876491634,"protein_coding","formin binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:20851]"
"KYAT3",163.498783412815,-0.164930659270305,0.0600588517022404,0.00201510552933529,0.00808312892292043,"protein_coding","kynurenine aminotransferase 3 [Source:HGNC Symbol;Acc:HGNC:33238]"
"GTF2B",114.251788326243,0.103929903137053,0.0735883051303885,0.0951750941011937,0.193909921994739,"protein_coding","general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]"
"BRDT",0,0,0.437285813522473,NA,NA,"protein_coding","bromodomain testis associated [Source:HGNC Symbol;Acc:HGNC:1105]"
"RABGGTB",223.165189792049,0.0713148902507216,0.0658731175374927,0.21530310751424,0.357610064259806,"protein_coding","Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]"
"IFI44L",11.2039241611875,0.0574800358817979,0.155983968038213,0.508613536137251,0.654744138010476,"protein_coding","interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]"
"GIPC2",2.68776793744119,-0.0698215966861494,0.180372590175451,0.441039677289531,0.594397223807369,"protein_coding","GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177]"
"ARHGAP29",1286.89667918032,-0.273326528323236,0.0559494442126095,7.71568811026881e-08,8.3921235370698e-07,"protein_coding","Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]"
"IFI44",37.8938866292085,0.122745941487337,0.116702052741845,0.133684143958444,0.251015769962053,"protein_coding","interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]"
"SLC44A5",1.47940526948371,0.121191791365688,0.256241890811777,0.241742624900658,0.388096615371714,"protein_coding","solute carrier family 44 member 5 [Source:HGNC Symbol;Acc:HGNC:28524]"
"CLCA2",12.2607148391963,0.316573685827983,0.297595871679931,0.0248793749664379,0.0661809886271898,"protein_coding","chloride channel accessory 2 [Source:HGNC Symbol;Acc:HGNC:2016]"
"DNASE2B",0.0106631216163977,-0.00332864762982593,0.407397330905443,0.942280365749914,NA,"protein_coding","deoxyribonuclease 2 beta [Source:HGNC Symbol;Acc:HGNC:28875]"
"DBT",175.340731237234,-0.0481033649393924,0.0469589096309248,0.272367969721921,0.424101552075047,"protein_coding","dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]"
"RTCA",163.45740723942,-0.0516484736545279,0.0537673506841097,0.293049730191954,0.448420881353649,"protein_coding","RNA 3'-terminal phosphate cyclase [Source:HGNC Symbol;Acc:HGNC:17981]"
"IFT172",85.3879976070846,-0.042987563026251,0.0772256431436433,0.504045038958774,0.651084135614238,"protein_coding","intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]"
"SELENOI",177.212132309678,0.27840085084959,0.0510044070102473,3.31734268654104e-09,4.35421259871111e-08,"protein_coding","selenoprotein I [Source:HGNC Symbol;Acc:HGNC:29361]"
"CGREF1",29.5717412972567,0.181789663223736,0.136271686557342,0.0453068101770551,0.107848785045609,"protein_coding","cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]"
"HADHB",507.343796154433,-0.158525768188312,0.0473080625688957,0.000299234919287867,0.00152823548064875,"protein_coding","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta [Source:HGNC Symbol;Acc:HGNC:4803]"
"KHK",1.22554739956408,-0.04838044779586,0.232060236228492,0.597077751525828,0.730677317384902,"protein_coding","ketohexokinase [Source:HGNC Symbol;Acc:HGNC:6315]"
"ADCY3",113.930591609713,-0.18176505157399,0.0948811405093733,0.0142761535975215,0.0420150664259814,"protein_coding","adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]"
"PPM1B",60.4482470391852,0.211079961101675,0.0776349525706779,0.00117691715323218,0.00508787270613453,"protein_coding","protein phosphatase, Mg2+/Mn2+ dependent 1B [Source:HGNC Symbol;Acc:HGNC:9276]"
"PNPT1",152.234956459825,0.0783996655178794,0.0463490113304374,0.0700262349943915,0.153140116290858,"protein_coding","polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]"
"DYNC2LI1",93.1893025737683,-0.208209397747548,0.0698388794541943,0.000535089085442083,0.00254701654720767,"protein_coding","dynein cytoplasmic 2 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:24595]"
"LHCGR",0.115997553787505,0.00366635594646129,0.407422695571365,0.93643786666348,NA,"protein_coding","luteinizing hormone/choriogonadotropin receptor [Source:HGNC Symbol;Acc:HGNC:6585]"
"THUMPD2",36.4505247234929,0.136842551693792,0.0847231801290734,0.0459000737337349,0.109031736610035,"protein_coding","THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]"
"CYP1B1",1569.45290078683,-0.130246605960488,0.10088430599765,0.0869618212105898,0.180721484036387,"protein_coding","cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]"
"SULT6B1",0.0368417054172692,-0.00392165675291352,0.407434579901085,0.932032996723797,NA,"protein_coding","sulfotransferase family 6B member 1 [Source:HGNC Symbol;Acc:HGNC:33433]"
"RAB1A",610.28933232972,0.0912045564824264,0.0448305939207559,0.0299197918547455,0.0772004505881706,"protein_coding","RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]"
"ACTR2",1580.17296535736,0.0139663336923218,0.0451834266323462,0.741950757412185,0.836430738992273,"protein_coding","actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]"
"PREB",142.218717372116,0.23885419350453,0.0724826311619948,0.000120903203607136,0.000689823612348989,"protein_coding","prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]"
"SLC5A6",31.3659380882741,0.178300720452277,0.0850443943738933,0.00978867072412201,0.0305699061579764,"protein_coding","solute carrier family 5 member 6 [Source:HGNC Symbol;Acc:HGNC:11041]"
"ABCG5",0.00521106223671942,0.00265334364412296,0.407358329468242,0.95397053131915,NA,"protein_coding","ATP binding cassette subfamily G member 5 [Source:HGNC Symbol;Acc:HGNC:13886]"
"PREPL",494.586870619273,0.0242244057703923,0.0409370485309273,0.533053160018923,0.676272616628415,"protein_coding","prolyl endopeptidase like [Source:HGNC Symbol;Acc:HGNC:30228]"
"SLC3A1",0.971082614954874,-0.0005945813055953,0.252341707845076,0.994642226228198,0.996990676847198,"protein_coding","solute carrier family 3 member 1 [Source:HGNC Symbol;Acc:HGNC:11025]"
"EMILIN1",403.18626703246,-0.0314185266071095,0.0819754116677104,0.638074632481321,0.762706419222492,"protein_coding","elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]"
"FBXO11",270.379774884686,-0.0115438806292385,0.0777426303718748,0.858183556226765,0.913597963430813,"protein_coding","F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]"
"SIX3",0.0184104913537045,0.00664674173740666,0.407737030854851,0.885111939509171,NA,"protein_coding","SIX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:10889]"
"ATRAID",303.350519642324,-0.232736827059792,0.0733491968947761,0.000201804221848812,0.00108231754986819,"protein_coding","all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]"
"CENPO",49.2603046539193,-0.0908420506396909,0.0889194188437322,0.196587755053902,0.335508122161716,"protein_coding","centromere protein O [Source:HGNC Symbol;Acc:HGNC:28152]"
"LRPPRC",474.421333981812,0.0484618686546788,0.0397135371382159,0.199746617034237,0.339534258309574,"protein_coding","leucine rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]"
"TRIM54",0.0228201289918075,0.00470830744419144,0.407509831506104,0.918445973636361,NA,"protein_coding","tripartite motif containing 54 [Source:HGNC Symbol;Acc:HGNC:16008]"
"DTNB",16.4739811565388,0.413263704490477,0.146799978361112,0.00018003420026608,0.000983024361179543,"protein_coding","dystrobrevin beta [Source:HGNC Symbol;Acc:HGNC:3058]"
"ACTR1A",478.190002133433,-0.0542937479065917,0.0439087250907777,0.188886048746806,0.325471457664302,"protein_coding","actin related protein 1A [Source:HGNC Symbol;Acc:HGNC:167]"
"CYP2C9",0,0,0.437285813522473,NA,NA,"protein_coding","cytochrome P450 family 2 subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:2623]"
"MFSD13A",4.92358603279624,0.338998151420216,0.235332225235552,0.0103304254351829,0.0319605624087815,"protein_coding","major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]"
"CYP2C8",0.0118827835063394,-0.0025508770914542,0.407347205977793,0.955749681735424,NA,"protein_coding","cytochrome P450 family 2 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:2622]"
"MYOF",2466.66356392049,-0.0639095102521833,0.0611731839578327,0.240306516393529,0.386613456324738,"protein_coding","myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]"
"LOXL4",820.808465416172,-0.241831265091737,0.0984536634190001,0.00175399541213285,0.00717927920271911,"protein_coding","lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]"
"STAMBPL1",88.5353098897123,0.36003485432611,0.0937916961415425,5.25955867769585e-06,4.10638532393667e-05,"protein_coding","STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]"
"CH25H",48.1239628384899,-0.778374716163916,0.136655381843598,4.19668324323649e-10,6.27194079861031e-09,"protein_coding","cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907]"
"LBX1",0,0,0.437285813522473,NA,NA,"protein_coding","ladybird homeobox 1 [Source:HGNC Symbol;Acc:HGNC:16960]"
"ATAD1",377.049091976615,0.140389550509048,0.0475124435846812,0.00143514397784239,0.00601392539031905,"protein_coding","ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]"
"BTBD16",0.109444710138206,0.053223568609061,0.370896418077537,0.484784945526326,NA,"protein_coding","BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:26340]"
"KIF11",81.7043939729658,-0.690184783854419,0.121826462562578,5.02285976098061e-10,7.40081885606525e-09,"protein_coding","kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]"
"CUZD1",0.0786975529110334,-0.00448292006519563,0.37070024167874,0.945597740283342,NA,"protein_coding","CUB and zona pellucida like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937]"
"TACC2",32.3291342974132,-0.0915864512547391,0.11317949821676,0.250667167760764,0.398412748298364,"protein_coding","transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]"
"DUSP5",59.056700899825,-0.118271558821045,0.101276343674927,0.119888161209632,0.230658641840086,"protein_coding","dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]"
"CALHM2",112.38900432823,-0.421461045667547,0.0703468235416053,8.72899455416324e-11,1.43737443658555e-09,"protein_coding","calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]"
"ARL3",89.0545145754413,-0.445530022173695,0.0992717478663565,2.68166837020129e-07,2.63416231447466e-06,"protein_coding","ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]"
"CEP55",44.1864533701784,-1.03978686672736,0.202506304956757,1.48467524095603e-08,1.78647592102636e-07,"protein_coding","centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]"
"KIF20B",82.5456047510796,-0.515351981899581,0.133926515904216,3.74440282737076e-06,3.00104497993108e-05,"protein_coding","kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]"
"ENTPD1",1.98900193736187,-0.0690717788477537,0.222558059549142,0.460586173685632,0.613050087650145,"protein_coding","ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]"
"EXOC6",33.4915104275139,0.304885012334685,0.114710002038324,0.000529426355051276,0.00252714583041869,"protein_coding","exocyst complex component 6 [Source:HGNC Symbol;Acc:HGNC:23196]"
"PLCE1",97.5272694104656,0.130493799702264,0.124278496538868,0.122814548799454,0.234990935977547,"protein_coding","phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]"
"RBP4",0.361421468202298,0.0293536831090822,0.284924771996106,0.738991776665162,NA,"protein_coding","retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922]"
"DBR1",65.9724360617323,-0.0168964485665185,0.0665662912928642,0.7710661150649,0.855725281689132,"protein_coding","debranching RNA lariats 1 [Source:HGNC Symbol;Acc:HGNC:15594]"
"DNAJC13",792.416950172882,-0.0732014087642668,0.0456291834857072,0.0864751347354161,0.180012979678306,"protein_coding","DnaJ heat shock protein family (Hsp40) member C13 [Source:HGNC Symbol;Acc:HGNC:30343]"
"GPR87",0.662799379286447,0.111523620055992,0.318726334142394,0.275146565674232,0.426794484435309,"protein_coding","G protein-coupled receptor 87 [Source:HGNC Symbol;Acc:HGNC:4538]"
"ANXA7",507.466495123772,-0.380088553917219,0.0535314667819655,5.0445225961624e-14,1.22156576593344e-12,"protein_coding","annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]"
"FAM149B1",137.27379736277,-0.178089881001565,0.0750445262368921,0.00487054836504674,0.0170444099791757,"protein_coding","family with sequence similarity 149 member B1 [Source:HGNC Symbol;Acc:HGNC:29162]"
"ASCC1",126.784550793158,-0.138449909365047,0.0573151291739777,0.00717835296056657,0.0236063725415872,"protein_coding","activating signal cointegrator 1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24268]"
"PLA2G12B",0.0226098489359042,-0.00716885499238931,0.407796446831079,0.876201144118311,NA,"protein_coding","phospholipase A2 group XIIB [Source:HGNC Symbol;Acc:HGNC:18555]"
"ZNF365",2.47910885367859,-0.295223432007245,0.285870298437339,0.0298915164234509,0.0771861339313021,"protein_coding","zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]"
"OIT3",0.0785898142548627,0.00271367205660288,0.378384538707957,0.965268222452169,NA,"protein_coding","oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953]"
"ADAMTS14",9.60369510111392,-0.367176381270246,0.283561053806503,0.0120490170170388,0.0365288766294291,"protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899]"
"RPS24",3875.97783516751,-0.0155995804455444,0.0809783230258525,0.813926094666919,0.883938444004325,"protein_coding","ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]"
"TET1",88.9729688430743,0.0233538907405747,0.0636217771643737,0.677446409606655,0.792791563182193,"protein_coding","tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]"
"DNA2",25.2686766861544,-0.229654752330495,0.119867785223151,0.00824181659609238,0.0265257233968052,"protein_coding","DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]"
"MYPN",54.5337162343492,0.271195905254577,0.214925633539175,0.023185961114507,0.0624838884627213,"protein_coding","myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]"
"AOX1",310.870727026014,-0.221575484908019,0.111595602541627,0.00760818762829433,0.0247977996474037,"protein_coding","aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]"
"ATIC",93.241220868805,0.0913159259666039,0.0912086896712973,0.200921937291434,0.340977453854358,"protein_coding","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]"
"SMARCAL1",92.4435827475896,-0.245286852542249,0.0679743670300008,3.4392215148408e-05,0.000223870744030245,"protein_coding","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1 [Source:HGNC Symbol;Acc:HGNC:11102]"
"BARD1",75.0460833135658,-0.0533245531001217,0.0939340732509282,0.460431286184165,0.612930820461723,"protein_coding","BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]"
"STAT4",39.5281550454128,-0.186207758810963,0.119368867302113,0.0285288142406456,0.0741749170256786,"protein_coding","signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]"
"MSTN",6.97408829423464,-1.31055867918503,0.348411755655526,4.36082634598911e-06,3.44830185740757e-05,"protein_coding","myostatin [Source:HGNC Symbol;Acc:HGNC:4223]"
"CARF",71.5318258031381,0.00355350112444295,0.0689792673450088,0.952441293864423,0.9705156748536,"protein_coding","calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435]"
"ASNSD1",165.043464087718,0.000953070724041038,0.069101223877727,0.987253488652002,0.992950479099344,"protein_coding","asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24910]"
"METTL5",86.3040338656745,-0.23834143281335,0.0928921483387826,0.00132701426225784,0.00563007144059114,"protein_coding","methyltransferase 5, N6-adenosine [Source:HGNC Symbol;Acc:HGNC:25006]"
"SSB",458.44933545854,-0.0221564570339396,0.0554729781512807,0.660420928804548,0.780225960327836,"protein_coding","small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]"
"NAB1",708.051631198406,1.2420431027632,0.0735581986186153,8.17240839134554e-65,5.55110839982146e-62,"protein_coding","NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]"
"CDK15",46.7008421451384,0.392048373271742,0.123993563783016,6.14405356623522e-05,0.000377849559517001,"protein_coding","cyclin dependent kinase 15 [Source:HGNC Symbol;Acc:HGNC:14434]"
"PPIG",326.709651759428,-0.0159817669693671,0.053158680229491,0.742825975774347,0.836749009225138,"protein_coding","peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]"
"FASTKD1",65.7751339056556,0.0371712204355196,0.0716702787905759,0.543547390620342,0.685234901779636,"protein_coding","FAST kinase domains 1 [Source:HGNC Symbol;Acc:HGNC:26150]"
"MDH1B",1.98326892131524,-0.22767780371334,0.297389077119718,0.0711966915793229,0.155100554057906,"protein_coding","malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]"
"HECW2",114.599672478644,-0.147319349345409,0.0799915175697774,0.0256664293460045,0.067920396968203,"protein_coding","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]"
"IDH1",1133.52984073059,0.982115641789711,0.129065262368466,1.84723393563479e-15,5.16351296617255e-14,"protein_coding","isocitrate dehydrogenase (NADP(+)) 1 [Source:HGNC Symbol;Acc:HGNC:5382]"
"OLA1",305.997065919949,-0.176549615096779,0.0577714127951065,0.000648599806046071,0.00302479518198966,"protein_coding","Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833]"
"CIR1",162.865317128078,-0.0651097813821187,0.06758381312157,0.267020440121414,0.417574845061518,"protein_coding","corepressor interacting with RBPJ, CIR1 [Source:HGNC Symbol;Acc:HGNC:24217]"
"ITPRID2",616.73656470992,-0.0162802375968606,0.0443802873347423,0.696601633009819,0.805107018419863,"protein_coding","ITPR interacting domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11319]"
"CHRNA1",0.0792830604735139,0.00288602533362542,0.407367875859483,0.949943152329827,NA,"protein_coding","cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955]"
"FAM117B",27.1975929137631,-0.0215618614631869,0.10834811203082,0.779070066496542,0.860530681629037,"protein_coding","family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]"
"WDR12",124.17251999312,0.0690843622952333,0.0501576037510342,0.135839290378411,0.253939281655527,"protein_coding","WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]"
"ABI2",304.816286776155,0.202392351536787,0.0687010596608625,0.000649851966940014,0.00302751679385463,"protein_coding","abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011]"
"ITGAV",2253.32822335266,0.0627336801082732,0.0502772567740885,0.176623365591088,0.310002035277546,"protein_coding","integrin subunit alpha V [Source:HGNC Symbol;Acc:HGNC:6150]"
"SLC40A1",301.381056439115,1.36167905785502,0.226919957638465,1.3861068655881e-10,2.2231714013004e-09,"protein_coding","solute carrier family 40 member 1 [Source:HGNC Symbol;Acc:HGNC:10909]"
"SLC35A5",217.161205338847,-0.0314449002218441,0.046136816541244,0.466488610261799,0.617966628025991,"protein_coding","solute carrier family 35 member A5 [Source:HGNC Symbol;Acc:HGNC:20792]"
"SLC49A4",100.934776388708,-0.0109999522012454,0.0593759175891429,0.836344324389312,0.899085849799002,"protein_coding","solute carrier family 49 member 4 [Source:HGNC Symbol;Acc:HGNC:16628]"
"SENP7",83.3477791968128,-0.24255869895843,0.0906200771214471,0.000905849153476415,0.00405869417875234,"protein_coding","SUMO specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:30402]"
"GUCA1C",0,0,0.437285813522473,NA,NA,"protein_coding","guanylate cyclase activator 1C [Source:HGNC Symbol;Acc:HGNC:4680]"
"CCDC54",0,0,0.437285813522473,NA,NA,"protein_coding","coiled-coil domain containing 54 [Source:HGNC Symbol;Acc:HGNC:30703]"
"COX17",41.8754070477579,0.0206465802798179,0.0905721823735861,0.770231649940282,0.855008740352895,"protein_coding","cytochrome c oxidase copper chaperone COX17 [Source:HGNC Symbol;Acc:HGNC:2264]"
"PARP9",229.67036605888,0.0218315006753259,0.0871720283475553,0.752477649334759,0.842321099720888,"protein_coding","poly(ADP-ribose) polymerase family member 9 [Source:HGNC Symbol;Acc:HGNC:24118]"
"MNS1",17.7633654250852,-0.1511334702122,0.13538443024366,0.0891044087344166,0.184103938046699,"protein_coding","meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]"
"USP8",434.609709300724,0.0324243856293196,0.0475943909401556,0.464784072323015,0.616480818575942,"protein_coding","ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]"
"SECISBP2L",480.661118363725,0.298841304541745,0.0466369026017709,8.03624602946877e-12,1.50375209793847e-10,"protein_coding","SECIS binding protein 2 like [Source:HGNC Symbol;Acc:HGNC:28997]"
"TMOD3",482.678025028114,-0.229048706343263,0.0408515999722992,2.78465552692379e-09,3.69068734958631e-08,"protein_coding","tropomodulin 3 [Source:HGNC Symbol;Acc:HGNC:11873]"
"SPPL2A",579.452080988123,-0.054068070880811,0.0485071752300147,0.230097933253314,0.374850752278003,"protein_coding","signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227]"
"GLCE",147.03908253346,-0.0330376397750359,0.0647878476048779,0.561533428668419,0.699920325576701,"protein_coding","glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]"
"SHF",9.16656939293475,0.0910925404284215,0.13221116617946,0.283081123566914,0.4366591420071,"protein_coding","Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]"
"APH1B",103.950414468386,-0.186513601718809,0.0652839945510085,0.00107256904201916,0.0046896847234729,"protein_coding","aph-1 homolog B, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:24080]"
"INTS14",132.89433185222,-0.0497218379674167,0.0493780431970569,0.277102826362542,0.429338719905923,"protein_coding","integrator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25372]"
"CILP",2.86628478248304,-0.263398109839523,0.308308437540741,0.0489240877254665,0.114631550836575,"protein_coding","cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]"
"PARP16",43.5967114031195,1.07979940516948,0.132187597819119,2.93752673166096e-17,9.70956220185258e-16,"protein_coding","poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]"
"PPCDC",11.517556031475,0.0277486082929353,0.11661304351377,0.725669890894292,0.82585452524076,"protein_coding","phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:HGNC:28107]"
"HCN4",0.00582359398938512,0.00264734743720847,0.40735787974721,0.954074498213134,NA,"protein_coding","hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]"
"SEMA7A",89.4198151889354,-0.822022513310534,0.135948077172058,5.48303467848602e-11,9.28765911561503e-10,"protein_coding","semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]"
"UBL7",84.3347258022083,-0.134470293716748,0.0727306873775985,0.0294602027687214,0.076231781831063,"protein_coding","ubiquitin like 7 [Source:HGNC Symbol;Acc:HGNC:28221]"
"ARHGAP24",330.742925636297,-0.135938960627839,0.0803253698940553,0.0399442053073751,0.0978085849136069,"protein_coding","Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:HGNC:25361]"
"FAM13A",123.043430586656,0.123687438375833,0.0559192865273967,0.0143572259935917,0.0422079452765511,"protein_coding","family with sequence similarity 13 member A [Source:HGNC Symbol;Acc:HGNC:19367]"
"HERC3",3.87910484466664,-0.176869051629467,0.242352148893987,0.112818504516983,0.220396805272248,"protein_coding","HECT and RLD domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:4876]"
"HERC6",30.2080877611147,0.495026814588062,0.149774995908456,2.82873468682915e-05,0.000188282022148819,"protein_coding","HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 [Source:HGNC Symbol;Acc:HGNC:26072]"
"HERC5",5.77997218338451,0.825892438409483,0.310159714620643,0.000134377862016275,0.000757164353169263,"protein_coding","HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]"
"PCDH10",181.604690169284,1.03891293492449,0.118347679906102,1.47435094789853e-19,5.90827658619513e-18,"protein_coding","protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]"
"NDST4",0.0904664568174844,0.00620564077021622,0.407678926951205,0.892677519151024,NA,"protein_coding","N-deacetylase and N-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:20779]"
"ZGRF1",39.2023807499249,-0.10496493517885,0.0899667389958563,0.138977898365058,0.258278351475967,"protein_coding","zinc finger GRF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25654]"
"AP1AR",113.374562204169,0.0365069684790734,0.06295383916879,0.512090386512929,0.657786299241504,"protein_coding","adaptor related protein complex 1 associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28808]"
