"","baseMean","log2FoldChange","lfcSE","pvalue","padj","transcript_biotype","description"
"ANKRD50",467.345152473482,0.515691266192079,0.0680776944188478,2.31069600135571e-15,4.24704705684536e-14,"protein_coding","ankyrin repeat domain containing 50 [Source:HGNC Symbol;Acc:HGNC:29223]"
"UPF2",187.248305695283,-0.0640645583420965,0.0646107806547917,0.241373887228011,0.383927502781214,"protein_coding","UPF2 regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:17854]"
"CDC123",249.794740632498,-0.115779802562143,0.0499627840153778,0.0102299084708289,0.0296244200406545,"protein_coding","cell division cycle 123 [Source:HGNC Symbol;Acc:HGNC:16827]"
"SCLT1",75.4177946642705,-0.0164437418488029,0.0685945709802837,0.774331563813066,0.857278079072127,"protein_coding","sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406]"
"CCDC3",0.951258678598784,-0.0867990189123856,0.24558178494266,0.420105434948762,0.570799696290481,"protein_coding","coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813]"
"C4orf33",23.6085414056017,0.0187195696497496,0.102520654854068,0.801659805432965,0.87674584081691,"protein_coding","chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]"
"FRMD4A",95.5404356293238,-0.268649635905431,0.0973069917554527,0.000644136414722335,0.00264957441095706,"protein_coding","FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]"
"SLC25A31",0,0,0.505357483036003,NA,NA,"protein_coding","solute carrier family 25 member 31 [Source:HGNC Symbol;Acc:HGNC:25319]"
"PTPRO",2.76086993149524,-0.143961094588971,0.257551458750378,0.216767266883627,0.354418678819703,"protein_coding","protein tyrosine phosphatase receptor type O [Source:HGNC Symbol;Acc:HGNC:9678]"
"EPS8",647.291558353064,-0.303771990744841,0.0577311344544624,1.05198685641486e-08,9.91629288468998e-08,"protein_coding","epidermal growth factor receptor pathway substrate 8 [Source:HGNC Symbol;Acc:HGNC:3420]"
"ACAD8",47.3151320500417,-0.0197935946878312,0.0676622534709094,0.727259084009168,0.825366063091323,"protein_coding","acyl-CoA dehydrogenase family member 8 [Source:HGNC Symbol;Acc:HGNC:87]"
"THYN1",70.9687507490558,-0.0873688992082655,0.0730277087537256,0.146947313866008,0.263891463880023,"protein_coding","thymocyte nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:29560]"
"VPS26B",197.141206350705,-0.208973141251635,0.0511692982515596,1.00126014297702e-05,5.94356894416528e-05,"protein_coding","VPS26 retromer complex component B [Source:HGNC Symbol;Acc:HGNC:28119]"
"NCAPD3",86.3887776707838,-0.182887899711963,0.0668385198299243,0.00172313799411728,0.00629602898873378,"protein_coding","non-SMC condensin II complex subunit D3 [Source:HGNC Symbol;Acc:HGNC:28952]"
"VTI1A",139.700365310685,0.0133881769356368,0.0474805627584813,0.752703218458884,0.842099317712205,"protein_coding","vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]"
"QDPR",33.5720722357144,-0.0590721722269726,0.0876817507506587,0.386358115762238,0.537416650543438,"protein_coding","quinoid dihydropteridine reductase [Source:HGNC Symbol;Acc:HGNC:9752]"
"FHIP2A",386.747602527725,0.133969205173227,0.0525717022625217,0.00472949547497628,0.015259687576973,"protein_coding","FHF complex subunit HOOK interacting protein 2A [Source:HGNC Symbol;Acc:HGNC:29320]"
"ANO4",10.5420447916943,0.0151266953707613,0.131313390151728,0.856321475730493,0.913503835247138,"protein_coding","anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837]"
"TEX9",29.9148929299669,-0.126242569659402,0.097493659887868,0.0884829367682731,0.177271250367498,"protein_coding","testis expressed 9 [Source:HGNC Symbol;Acc:HGNC:29585]"
"QTRT2",77.7978679561377,0.29961432493761,0.0773374421975246,8.61552689343811e-06,5.18718758337855e-05,"protein_coding","queuine tRNA-ribosyltransferase accessory subunit 2 [Source:HGNC Symbol;Acc:HGNC:25771]"
"DRD3",0,0,0.505357483036003,NA,NA,"protein_coding","dopamine receptor D3 [Source:HGNC Symbol;Acc:HGNC:3024]"
"MMAA",59.6809130964419,-0.013719511901862,0.0673918664906716,0.808454732349368,0.880847058034832,"protein_coding","metabolism of cobalamin associated A [Source:HGNC Symbol;Acc:HGNC:18871]"
"ZNF827",139.743632048333,0.737301527500962,0.0774070098332574,2.16081812138839e-22,6.60186799718926e-21,"protein_coding","zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]"
"POU4F2",0,0,0.505357483036003,NA,NA,"protein_coding","POU class 4 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9219]"
"EDNRA",17.8273605111195,0.0423687279917195,0.118239138345771,0.597649128670198,0.726665830396845,"protein_coding","endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]"
"NR3C2",22.8112586499556,0.230540520231746,0.197448835220245,0.0446169843520355,0.10224845999934,"protein_coding","nuclear receptor subfamily 3 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7979]"
"AKR1C2",96.7644039269373,-0.28632277453249,0.135740560539762,0.00354675787640878,0.0118868007539396,"protein_coding","aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]"
"DPYSL4",30.0701351075984,0.117967773708846,0.129955683423868,0.173205639969029,0.298466416332532,"protein_coding","dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016]"
"VENTX",0,0,0.505357483036003,NA,NA,"protein_coding","VENT homeobox [Source:HGNC Symbol;Acc:HGNC:13639]"
"ADAM8",0.628762657731715,0.0754717592761702,0.280650970885717,0.488271367722302,0.633742937870981,"protein_coding","ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]"
"ITIH2",0.00930357318529733,-0.0121431387300568,0.464876777287744,0.838805054076873,NA,"protein_coding","inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]"
"KIN",58.195936077116,-0.104693766027053,0.0815122081280156,0.1096671183839,0.210133722091115,"protein_coding","Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327]"
"PIGF",56.9967875264033,-0.243880112358505,0.0924190133554409,0.00118737966420799,0.00452972986904318,"protein_coding","phosphatidylinositol glycan anchor biosynthesis class F [Source:HGNC Symbol;Acc:HGNC:8962]"
"ANKAR",38.8447339055307,0.00654747982069426,0.0972511705359257,0.927900803026132,0.958961217265123,"protein_coding","ankyrin and armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:26350]"
"INPP1",94.6484276602291,0.510977021545078,0.0625460576064919,2.00414911814108e-17,4.42500879777203e-16,"protein_coding","inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]"
"MFSD6",62.9521970640838,0.767351811784542,0.11610200607063,4.04174846479464e-12,5.52597052124818e-11,"protein_coding","major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]"
"RNF144A",14.3070043044596,0.652860397605359,0.184517242354313,1.83143662694323e-05,0.000103093232673022,"protein_coding","ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]"
"ASAP2",249.012828941422,-0.0172414767897845,0.0616015726284796,0.743810753199968,0.83611194235775,"protein_coding","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:2721]"
"ADAM17",346.11074557608,0.089510600401602,0.0451180218398509,0.0284350162242544,0.070252996282375,"protein_coding","ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195]"
"FLI1",116.417003085382,0.578861366318937,0.0794503157171779,2.71318984177036e-14,4.51614825275325e-13,"protein_coding","Fli-1 proto-oncogene, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3749]"
"KCNJ1",0.0171005546075509,-0.00652453080433421,0.464016340744743,0.912860579651778,NA,"protein_coding","potassium inwardly rectifying channel subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:6255]"
"TMEM45B",0.0116127413768569,-0.00282261883995592,0.463737038580404,0.962223775929648,NA,"protein_coding","transmembrane protein 45B [Source:HGNC Symbol;Acc:HGNC:25194]"
"WWC2",481.375362771628,0.428344080640469,0.0593302180738452,2.33839388714768e-14,3.92039754942737e-13,"protein_coding","WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]"
"CENPU",25.8924916788115,-0.822159422910909,0.17454496311369,1.65208708652201e-07,1.31299927492439e-06,"protein_coding","centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]"
"ACSL1",151.365368850911,0.354956897940081,0.0681616729249085,9.72345623862229e-09,9.21545525962488e-08,"protein_coding","acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]"
"SLC25A4",72.1365323256951,0.518086667617355,0.10363086735689,2.98475397917794e-08,2.63353973640957e-07,"protein_coding","solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]"
"AMN1",17.8849026858504,0.129757154859207,0.11147116798069,0.106264637433454,0.205109300183276,"protein_coding","antagonist of mitotic exit network 1 homolog [Source:HGNC Symbol;Acc:HGNC:27281]"
"BICD1",68.7820428657789,0.151069577674666,0.109039579494627,0.0592276883227696,0.128870865799286,"protein_coding","BICD cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:1049]"
"SAV1",270.951238411031,0.320248263224988,0.0813951515671375,5.62566785543044e-06,3.49584320079647e-05,"protein_coding","salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795]"
"CCDC122",51.3465171775683,-0.0337198254072767,0.0815296839080394,0.6033594208631,0.731338389722004,"protein_coding","coiled-coil domain containing 122 [Source:HGNC Symbol;Acc:HGNC:26478]"
"SERP2",11.6457482408037,0.0300577863780537,0.126302041195874,0.715356961743121,0.816981161653018,"protein_coding","stress associated endoplasmic reticulum protein family member 2 [Source:HGNC Symbol;Acc:HGNC:20607]"
"NBAS",664.167138430679,-0.125788167440903,0.0495752376993369,0.00520346404370699,0.0165437382603665,"protein_coding","NBAS subunit of NRZ tethering complex [Source:HGNC Symbol;Acc:HGNC:15625]"
"ZNF385D",40.0879704806563,-1.33508894858778,0.112585436953735,5.79053983968561e-34,3.46239489469956e-32,"protein_coding","zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]"
"TDO2",2.71780400996505,-0.0124282862608614,0.1828728224323,0.895072717577742,0.939905208842466,"protein_coding","tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]"
"GUF1",129.432680539084,0.133904081177933,0.0606008338434235,0.0116965143744498,0.0331682960034266,"protein_coding","GTP binding elongation factor GUF1 [Source:HGNC Symbol;Acc:HGNC:25799]"
"SLC35F4",0.00623775312620271,-0.00353545175039914,0.463783933618599,0.952691238075483,NA,"protein_coding","solute carrier family 35 member F4 [Source:HGNC Symbol;Acc:HGNC:19845]"
"GABRA2",0.0225654195041903,-0.0118975444219424,0.464832568539061,0.842004235768228,NA,"protein_coding","gamma-aminobutyric acid type A receptor subunit alpha2 [Source:HGNC Symbol;Acc:HGNC:4076]"
"SACS",981.620075984546,-0.559047481442368,0.0635667512470834,1.23294625711903e-19,3.18690301561823e-18,"protein_coding","sacsin molecular chaperone [Source:HGNC Symbol;Acc:HGNC:10519]"
"CCDC175",0.0835671201592446,0.00473847001881946,0.425715922477087,0.952044892513913,NA,"protein_coding","coiled-coil domain containing 175 [Source:HGNC Symbol;Acc:HGNC:19847]"
"PABPC3",3.45957619713615,-0.29503284272494,0.286840826534606,0.0396189894147793,0.0925845903000652,"protein_coding","poly(A) binding protein cytoplasmic 3 [Source:HGNC Symbol;Acc:HGNC:8556]"
"CENPJ",47.9449830397616,0.00533178663555166,0.0757528039045577,0.931125023723351,0.960174042929781,"protein_coding","centromere protein J [Source:HGNC Symbol;Acc:HGNC:17272]"
"FBXO4",36.6185160231645,-0.26649514979193,0.0922165623103659,0.000438263109224662,0.00187873281160554,"protein_coding","F-box protein 4 [Source:HGNC Symbol;Acc:HGNC:13583]"
"TMEM267",121.473444659882,-0.0736153823295682,0.0770580783214197,0.238965753410088,0.380836293354992,"protein_coding","transmembrane protein 267 [Source:HGNC Symbol;Acc:HGNC:26139]"
"CCL28",5.65832805477544,0.000987658806960618,0.15157838535651,0.991062327127186,0.995420686434717,"protein_coding","C-C motif chemokine ligand 28 [Source:HGNC Symbol;Acc:HGNC:17700]"
"PARP8",42.0425879623117,0.695397904507914,0.16217581545001,1.0981744049272e-06,7.68060532602701e-06,"protein_coding","poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]"
"GFRA1",342.312066912409,-1.13837557574225,0.0976008242333008,7.42751830846735e-33,4.24099119153963e-31,"protein_coding","GDNF family receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4243]"
"CACUL1",344.405921950413,0.0985965731055943,0.0348653341721388,0.00261509778967171,0.00913121363551536,"protein_coding","CDK2 associated cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727]"
"DST",6916.06488802727,-0.375601907624004,0.0795154579383883,1.09828024797967e-07,8.93764042923641e-07,"protein_coding","dystonin [Source:HGNC Symbol;Acc:HGNC:1090]"
"BEND6",146.253623536834,-0.834039020056068,0.0691447706319465,1.89374252715316e-34,1.1571763547499e-32,"protein_coding","BEN domain containing 6 [Source:HGNC Symbol;Acc:HGNC:20871]"
"TIAL1",340.117733342071,-0.0600549886745827,0.0355198350656429,0.066938172151684,0.142183658243217,"protein_coding","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]"
"BAG3",152.027608624589,0.00473306552812114,0.0636558215461531,0.930372985399522,0.959921898992027,"protein_coding","BAG cochaperone 3 [Source:HGNC Symbol;Acc:HGNC:939]"
"GLT1D1",0.00751486982349434,0,0.463688161160676,1,NA,"protein_coding","glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]"
"TMEM132D",4.34101351048967,-0.355616530101171,0.489437042777746,0.0432933022282365,0.0996468340729871,"protein_coding","transmembrane protein 132D [Source:HGNC Symbol;Acc:HGNC:29411]"
"RBM46",0.818013351945402,0.246952350276578,0.382225711515217,0.0922309397991937,0.183304058956115,"protein_coding","RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]"
"SCHIP1",8.83344950360028,0.697523931231851,0.317901502662244,0.000808135718561428,0.003243718476231,"protein_coding","schwannomin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15678]"
"MCHR2",0.0827137174045669,-0.0071805545451507,0.45795403504557,0.909845962261117,NA,"protein_coding","melanin concentrating hormone receptor 2 [Source:HGNC Symbol;Acc:HGNC:20867]"
"KCNE4",48.4907190649642,-0.133888625456419,0.0968858306652,0.0705288240318518,0.148027655379897,"protein_coding","potassium voltage-gated channel subfamily E regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:6244]"
"AP1S3",4.05035675286115,0.0404439138552261,0.184861402368387,0.671709689760173,0.78364255549646,"protein_coding","adaptor related protein complex 1 subunit sigma 3 [Source:HGNC Symbol;Acc:HGNC:18971]"
"RABGAP1L",185.316673024867,0.363574561794042,0.0773791010618758,1.30290247227939e-07,1.05107337833216e-06,"protein_coding","RAB GTPase activating protein 1 like [Source:HGNC Symbol;Acc:HGNC:24663]"
"CCDC74B",12.2265994044714,0.0676371426618466,0.119738830418897,0.405866658636358,0.556987223022237,"protein_coding","coiled-coil domain containing 74B [Source:HGNC Symbol;Acc:HGNC:25267]"
"TLCD4",9.59953828890412,1.64989911533206,0.219832667236696,1.6264757535784e-15,3.0334752608908e-14,"protein_coding","TLC domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26477]"
"MZT2B",107.170741157312,-0.244107188857785,0.110113468149385,0.00381173564636016,0.0126591420798784,"protein_coding","mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]"
"TUBA3E",0.0060609632576832,0,0.46368480793817,1,NA,"protein_coding","tubulin alpha 3e [Source:HGNC Symbol;Acc:HGNC:20765]"
"ASTN1",3.67002939960834,-0.818436124549757,0.443364353114154,0.00133707178051017,0.00502646628334259,"protein_coding","astrotactin 1 [Source:HGNC Symbol;Acc:HGNC:773]"
"CFC1B",0,0,0.505357483036003,NA,NA,"protein_coding","cripto, FRL-1, cryptic family 1B [Source:HGNC Symbol;Acc:HGNC:33983]"
"FAM168B",597.057343829736,0.0968396059505988,0.0450425403460438,0.0179861033116466,0.0477663727292909,"protein_coding","family with sequence similarity 168 member B [Source:HGNC Symbol;Acc:HGNC:27016]"
"PTPN14",1095.60898659341,-0.0196587261514292,0.0652766204970257,0.72177477106119,0.821214055567538,"protein_coding","protein tyrosine phosphatase non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]"
"MGAT5",221.605152077207,0.0953153689272048,0.0715735305510711,0.10886972229868,0.208934283436819,"protein_coding","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]"
"TMEM163",0.0176633291181914,-0.00618940915174427,0.46398790883941,0.917309943923265,NA,"protein_coding","transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]"
"GPATCH11",84.864873151513,0.00582027037655002,0.0594894029846799,0.909725024449451,0.948248469297452,"protein_coding","G-patch domain containing 11 [Source:HGNC Symbol;Acc:HGNC:26768]"
"HSPB8",36.6811243100223,0.512297863342794,0.185018470553385,0.00022839562387908,0.00104191481070181,"protein_coding","heat shock protein family B (small) member 8 [Source:HGNC Symbol;Acc:HGNC:30171]"
"GEMIN6",47.4270355765658,-0.0603906770430197,0.0809213767277476,0.350103403471462,0.502053515851497,"protein_coding","gem nuclear organelle associated protein 6 [Source:HGNC Symbol;Acc:HGNC:20044]"
"TMEM178A",0.779906691147404,0.084638897002231,0.273703486228006,0.440685331588479,0.590226638087726,"protein_coding","transmembrane protein 178A [Source:HGNC Symbol;Acc:HGNC:28517]"
"POU4F1",0.0543081753627087,-0.00688234024422972,0.464058763522614,0.908104496787998,NA,"protein_coding","POU class 4 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9218]"
"OBI1",122.682722165568,-0.0611704085593307,0.0701532879685147,0.293814504241318,0.443516084768882,"protein_coding","ORC ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:20308]"
"CYSLTR2",0.272191642266497,0.00583025704604118,0.46393352734028,0.922104507508337,NA,"protein_coding","cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274]"
"GRID2",0.0160064780678219,0,0.463688052346124,1,NA,"protein_coding","glutamate ionotropic receptor delta type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4576]"
"ARL11",0.0433847918526002,-0.00961186710187008,0.464416567244808,0.872010734369123,NA,"protein_coding","ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]"
"RIT2",0.176524040481813,-0.00713520377778919,0.464090815228973,0.90474482270589,NA,"protein_coding","Ras like without CAAX 2 [Source:HGNC Symbol;Acc:HGNC:10017]"
"SETBP1",133.19339293873,0.155077964146119,0.121796353144152,0.0694059117894669,0.146254107732474,"protein_coding","SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]"
"ARL14EP",163.046388296917,-0.131496146708851,0.0704988137350615,0.0271375464620454,0.0677199171250612,"protein_coding","ADP ribosylation factor like GTPase 14 effector protein [Source:HGNC Symbol;Acc:HGNC:26798]"
"EPG5",664.919224223928,0.0585598956289116,0.0705284811368042,0.316808480020241,0.467957563999363,"protein_coding","ectopic P-granules 5 autophagy tethering factor [Source:HGNC Symbol;Acc:HGNC:29331]"
"PSTPIP2",46.7070007327396,0.292877251780571,0.100111960299453,0.000307167425654247,0.00136418762327541,"protein_coding","proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9581]"
"ATP5F1A",1164.17957137813,-0.104763025835408,0.0436953815197555,0.00889152814323266,0.0262087454976533,"protein_coding","ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]"
"HAUS1",57.8376657366211,-0.0427964512812163,0.0906287491912522,0.538263751431969,0.676263917842023,"protein_coding","HAUS augmin like complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25174]"
"C18orf25",128.709474139285,0.340615307349585,0.0704366087936799,7.41406041898602e-08,6.20004140199959e-07,"protein_coding","chromosome 18 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:28172]"
"SPC25",5.8722413419145,-0.226139066055753,0.261178153265833,0.078896919851871,0.161622097835064,"protein_coding","SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031]"
"G6PC2",0,0,0.505357483036003,NA,NA,"protein_coding","glucose-6-phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:28906]"
"PDK1",100.978089077234,-0.723000103858568,0.117361853612815,7.26676569061322e-11,8.71261442354763e-10,"protein_coding","pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]"
"PTH",0,0,0.505357483036003,NA,NA,"protein_coding","parathyroid hormone [Source:HGNC Symbol;Acc:HGNC:9606]"
"PDE3B",1.12333426335923,0.0822548620874202,0.264269969874491,0.44973256927994,0.598955564019512,"protein_coding","phosphodiesterase 3B [Source:HGNC Symbol;Acc:HGNC:8779]"
"TCF7L1",28.4955644075953,-0.0238825296568708,0.117373170686082,0.764482407780196,0.850979924233737,"protein_coding","transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640]"
"TGOLN2",1029.00630473036,0.0525266327294669,0.054178872651479,0.267364501814386,0.413174210621584,"protein_coding","trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]"
"SH2D6",0.091047493615616,-0.0433859647570847,0.449648857680579,0.567722252943404,NA,"protein_coding","SH2 domain containing 6 [Source:HGNC Symbol;Acc:HGNC:30439]"
"KCNK13",0.0233509361402705,-0.00869006459340549,0.464306066158394,0.884136936432985,NA,"protein_coding","potassium two pore domain channel subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:6275]"
"UHMK1",825.470871843473,0.245826459005105,0.044869285873255,6.15270997434548e-09,5.99856930458931e-08,"protein_coding","U2AF homology motif kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]"
"ATG10",58.6892249777193,-0.0969462565172013,0.137838342578612,0.270727141576592,0.417185105236709,"protein_coding","autophagy related 10 [Source:HGNC Symbol;Acc:HGNC:20315]"
"POC5",30.942115200775,0.187375971127717,0.111711280420579,0.0234170145481041,0.0597957930139637,"protein_coding","POC5 centriolar protein [Source:HGNC Symbol;Acc:HGNC:26658]"
"SPOCK1",2225.54870795072,0.281158627778549,0.0573957545881181,9.07850808209474e-08,7.4974377356102e-07,"protein_coding","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:11251]"
"FAM151B",22.6160470254092,-0.0356036654996903,0.0986176749872819,0.626030847921857,0.749172115894805,"protein_coding","family with sequence similarity 151 member B [Source:HGNC Symbol;Acc:HGNC:33716]"
"TADA1",30.8752506583817,-0.0640797495647989,0.0873028610103837,0.34628949479528,0.498374466008035,"protein_coding","transcriptional adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30631]"
"GUCY1A2",296.931663292812,-0.797775474371034,0.146963136167722,4.74792237079443e-09,4.70135426225359e-08,"protein_coding","guanylate cyclase 1 soluble subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4684]"
"CWF19L2",100.819530809553,-0.0203921600038769,0.0603388443241551,0.694261172052921,0.801229841703222,"protein_coding","CWF19 like cell cycle control factor 2 [Source:HGNC Symbol;Acc:HGNC:26508]"
"JMY",253.69969919105,0.0820673950364823,0.0755684981989838,0.183559389291526,0.312214553975039,"protein_coding","junction mediating and regulatory protein, p53 cofactor [Source:HGNC Symbol;Acc:HGNC:28916]"
"HOMER1",66.105803756392,-0.106542368498854,0.072493329435862,0.0767812569110056,0.158288912590135,"protein_coding","homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]"
"XRCC4",39.8660624985171,-0.0431123889459967,0.09896642744217,0.556263265731236,0.691334506526992,"protein_coding","X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]"
"BOLL",0,0,0.505357483036003,NA,NA,"protein_coding","boule homolog, RNA binding protein [Source:HGNC Symbol;Acc:HGNC:14273]"
"ZNF547",15.3364149895861,0.271409226785357,0.160639318922214,0.0111176695615158,0.0317921535983249,"protein_coding","zinc finger protein 547 [Source:HGNC Symbol;Acc:HGNC:26432]"
"ZNF773",35.7624440842091,0.0550131553338183,0.0864935200434722,0.415519026175404,0.566302376812468,"protein_coding","zinc finger protein 773 [Source:HGNC Symbol;Acc:HGNC:30487]"
"ZNF776",86.405097393529,0.123053811121772,0.0634587885645149,0.0246898643619733,0.0625644216607879,"protein_coding","zinc finger protein 776 [Source:HGNC Symbol;Acc:HGNC:26765]"
"ZNF256",27.3968312095141,-0.036287651225662,0.0941965222649393,0.610036492365055,0.736356646303063,"protein_coding","zinc finger protein 256 [Source:HGNC Symbol;Acc:HGNC:13049]"
"SUV39H2",35.7218728181034,-0.105913148508853,0.0867344194817363,0.120944622287198,0.226874980167664,"protein_coding","SUV39H2 histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:17287]"
"DCLRE1C",85.391402578999,-0.132253434480803,0.0722590124724279,0.0291286672918798,0.0717377749178839,"protein_coding","DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]"
"OLAH",0.746238737041321,0.515219152450425,0.617215795214676,0.0177246105574534,0.0471798384192665,"protein_coding","oleoyl-ACP hydrolase [Source:HGNC Symbol;Acc:HGNC:25625]"
"RPP38",28.8753759613673,-0.320816495453758,0.134742807231959,0.00133042018294331,0.00500957134831517,"protein_coding","ribonuclease P/MRP subunit p38 [Source:HGNC Symbol;Acc:HGNC:30329]"
"NMT2",481.000081033288,1.29771308343921,0.0732294527262095,8.77780942156489e-72,2.98274246003029e-69,"protein_coding","N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858]"
"ZSCAN1",0.112230328425083,-0.0168777312907834,0.455497116817959,0.798289267983188,NA,"protein_coding","zinc finger and SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23712]"
"ZNF837",3.08529871660582,-0.0770345032216169,0.202291622970672,0.444497115547992,0.593685534830278,"protein_coding","zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164]"
"USP12",196.880187484834,-0.113014456346426,0.0556990137384699,0.0216431408186006,0.0559325241856324,"protein_coding","ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:HGNC:20485]"
"CCDC50",594.09161790058,-0.0250980264093727,0.0436179631257945,0.52419548318547,0.664157077170258,"protein_coding","coiled-coil domain containing 50 [Source:HGNC Symbol;Acc:HGNC:18111]"
"CAMK4",15.9926312098405,0.0251032195369482,0.111599291225945,0.747128407240875,0.838218148629398,"protein_coding","calcium/calmodulin dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]"
"TRIM36",0.824945043557548,0.076170373751271,0.307176143750277,0.48664072003601,0.632274411222763,"protein_coding","tripartite motif containing 36 [Source:HGNC Symbol;Acc:HGNC:16280]"
"ZFP36L2",268.155951882176,-0.312522193778465,0.140981514810121,0.0022223459290231,0.00791252836267564,"protein_coding","ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]"
"PAN3",142.538469721647,-0.0196811967499377,0.0542626147430488,0.679002025539312,0.790165070148153,"protein_coding","poly(A) specific ribonuclease subunit PAN3 [Source:HGNC Symbol;Acc:HGNC:29991]"
