ensembl_gene_id	"Length"	"GC"
"ENSG00000237759"	567	0.44973544973545
"ENSG00000237760"	239	0.426778242677824
"ENSG00000237761"	1343	0.409530900967982
"ENSG00000237763"	2035	0.408353808353808
"ENSG00000237765"	4766	0.363197650020982
"ENSG00000237766"	1125	0.454222222222222
"ENSG00000237767"	5801	0.377865885192208
"ENSG00000237768"	291	0.347079037800687
"ENSG00000237770"	4388	0.459662716499544
"ENSG00000237772"	2386	0.450963956412406
"ENSG00000237773"	10292	0.392537893509522
"ENSG00000237774"	630	0.480952380952381
"ENSG00000237775"	3994	0.427391086629945
"ENSG00000237781"	665	0.580451127819549
"ENSG00000237782"	469	0.5863539445629
"ENSG00000237783"	864	0.604166666666667
"ENSG00000237784"	356	0.452247191011236
"ENSG00000237786"	332	0.590361445783133
"ENSG00000237787"	1283	0.42244738893219
"ENSG00000237788"	1653	0.507562008469449
"ENSG00000237790"	597	0.361809045226131
"ENSG00000237793"	531	0.604519774011299
"ENSG00000237797"	823	0.490886998784933
"ENSG00000237798"	457	0.538293216630197
"ENSG00000237799"	2827	0.615847187831624
"ENSG00000237801"	992	0.397177419354839
"ENSG00000237802"	2559	0.412270418132083
"ENSG00000237803"	3806	0.439831844456122
"ENSG00000237804"	960	0.480208333333333
"ENSG00000237806"	401	0.526184538653367
"ENSG00000237807"	7527	0.447987245914707
"ENSG00000237810"	1459	0.573680603152844
"ENSG00000237813"	1420	0.445070422535211
"ENSG00000237816"	475	0.437894736842105
"ENSG00000237818"	769	0.394018205461639
"ENSG00000237819"	1053	0.49002849002849
"ENSG00000237821"	1099	0.465878070973612
"ENSG00000237823"	1613	0.412275263484191
"ENSG00000237824"	452	0.460176991150442
"ENSG00000237827"	400	0.425
"ENSG00000237828"	1197	0.445279866332498
"ENSG00000237832"	371	0.404312668463612
"ENSG00000237833"	1432	0.456703910614525
"ENSG00000237835"	359	0.364902506963788
"ENSG00000237836"	1924	0.515592515592516
"ENSG00000237837"	555	0.481081081081081
"ENSG00000237840"	1131	0.487179487179487
"ENSG00000237841"	191	0.471204188481675
"ENSG00000237842"	1531	0.441541476159373
"ENSG00000237843"	897	0.392419175027871
"ENSG00000237844"	1118	0.459749552772809
"ENSG00000237845"	740	0.466216216216216
"ENSG00000237846"	706	0.634560906515581
"ENSG00000237848"	234	0.397435897435897
"ENSG00000237849"	972	0.438271604938272
"ENSG00000237850"	4304	0.508131970260223
"ENSG00000237851"	444	0.326576576576577
"ENSG00000237852"	423	0.368794326241135
"ENSG00000237853"	842	0.368171021377672
"ENSG00000237854"	160	0.48125
"ENSG00000237856"	801	0.411985018726592
"ENSG00000237859"	1131	0.425287356321839
"ENSG00000237860"	301	0.39202657807309
"ENSG00000237861"	1034	0.425531914893617
"ENSG00000237862"	4354	0.52044097381718
"ENSG00000237863"	1921	0.439875065070276
"ENSG00000237864"	699	0.587982832618026
"ENSG00000237868"	479	0.473903966597077
"ENSG00000237870"	2560	0.386328125
"ENSG00000237872"	1085	0.588940092165899
"ENSG00000237873"	453	0.326710816777042
"ENSG00000237874"	351	0.373219373219373
"ENSG00000237875"	59	0.423728813559322
"ENSG00000237876"	922	0.527114967462039
"ENSG00000237877"	4587	0.369958578591672
"ENSG00000237879"	906	0.571743929359823
"ENSG00000237880"	2421	0.415530772408096
"ENSG00000237882"	478	0.47489539748954
"ENSG00000237883"	1838	0.465723612622416
"ENSG00000237885"	409	0.388753056234719
"ENSG00000237886"	1328	0.65210843373494
"ENSG00000237887"	459	0.4880174291939
"ENSG00000237888"	468	0.542735042735043
"ENSG00000237891"	251	0.338645418326693
"ENSG00000237892"	655	0.447328244274809
"ENSG00000237896"	942	0.39171974522293
"ENSG00000237897"	593	0.413153456998314
"ENSG00000237899"	471	0.520169851380042
"ENSG00000237901"	376	0.351063829787234
"ENSG00000237902"	731	0.581395348837209
"ENSG00000237903"	433	0.475750577367206
"ENSG00000237904"	399	0.496240601503759
"ENSG00000237906"	566	0.399293286219081
"ENSG00000237910"	1419	0.389711064129669
"ENSG00000237911"	344	0.48546511627907
"ENSG00000237913"	394	0.50761421319797
"ENSG00000237914"	2965	0.475548060708263
"ENSG00000237916"	311	0.466237942122186
"ENSG00000237917"	2337	0.442875481386393
"ENSG00000237919"	948	0.34704641350211
"ENSG00000237920"	317	0.44794952681388
"ENSG00000237921"	369	0.409214092140921
"ENSG00000237922"	656	0.410060975609756
"ENSG00000237923"	2046	0.487781036168133
"ENSG00000237924"	463	0.419006479481641
"ENSG00000237926"	814	0.491400491400491
"ENSG00000237927"	2002	0.455544455544456
"ENSG00000237928"	6214	0.429353073704538
"ENSG00000237929"	332	0.412650602409639
"ENSG00000237930"	371	0.431266846361186
"ENSG00000237931"	752	0.428191489361702
"ENSG00000237934"	573	0.481675392670157
"ENSG00000237936"	436	0.419724770642202
"ENSG00000237937"	1104	0.505434782608696
"ENSG00000237938"	1533	0.557729941291585
"ENSG00000237939"	652	0.366564417177914
"ENSG00000237940"	2854	0.490539593552908
"ENSG00000237941"	1093	0.616651418115279
"ENSG00000237943"	5888	0.418648097826087
"ENSG00000237945"	14443	0.473239631655473
"ENSG00000237947"	613	0.502446982055465
"ENSG00000237948"	562	0.346975088967972
"ENSG00000237949"	7164	0.408291457286432
"ENSG00000237950"	2224	0.492805755395683
"ENSG00000237951"	499	0.507014028056112
"ENSG00000237952"	353	0.46742209631728
"ENSG00000237953"	267	0.404494382022472
"ENSG00000237954"	879	0.466439135381115
"ENSG00000237955"	472	0.463983050847458
"ENSG00000237956"	225	0.466666666666667
"ENSG00000237957"	1298	0.60939907550077
"ENSG00000237959"	322	0.434782608695652
"ENSG00000237961"	765	0.356862745098039
"ENSG00000237963"	658	0.457446808510638
"ENSG00000237964"	1148	0.5
"ENSG00000237968"	701	0.596291012838802
"ENSG00000237970"	1457	0.386410432395333
"ENSG00000237971"	1362	0.345080763582966
"ENSG00000237972"	1358	0.553755522827688
"ENSG00000237973"	1543	0.457550226830849
"ENSG00000237974"	193	0.38860103626943
"ENSG00000237975"	14980	0.4086782376502
"ENSG00000237976"	647	0.494590417310665
"ENSG00000237977"	563	0.474245115452931
"ENSG00000237978"	4745	0.396628029504742
"ENSG00000237979"	793	0.549810844892812
"ENSG00000237980"	1388	0.472622478386167
"ENSG00000237982"	485	0.408247422680412
"ENSG00000237984"	3996	0.41991991991992
"ENSG00000237986"	4855	0.447373841400618
"ENSG00000237987"	455	0.410989010989011
"ENSG00000237988"	5417	0.474432342625069
"ENSG00000237989"	2798	0.578984989278056
"ENSG00000237990"	2078	0.430702598652551
"ENSG00000237991"	370	0.564864864864865
"ENSG00000237992"	3059	0.413206930369402
"ENSG00000237993"	705	0.439716312056738
"ENSG00000237994"	465	0.301075268817204
"ENSG00000237997"	918	0.44880174291939
"ENSG00000237999"	1116	0.56989247311828
"ENSG00000238000"	720	0.509722222222222
"ENSG00000238001"	458	0.502183406113537
"ENSG00000238002"	3857	0.541871921182266
"ENSG00000238003"	308	0.532467532467532
"ENSG00000238004"	511	0.403131115459883
"ENSG00000238005"	3681	0.463732681336593
"ENSG00000238007"	556	0.489208633093525
"ENSG00000238008"	224	0.410714285714286
"ENSG00000238009"	3726	0.474503488996243
"ENSG00000238010"	394	0.578680203045685
"ENSG00000238012"	551	0.52994555353902
"ENSG00000238013"	268	0.406716417910448
"ENSG00000238015"	424	0.429245283018868
"ENSG00000238018"	1236	0.466019417475728
"ENSG00000238019"	143	0.503496503496504
"ENSG00000238020"	515	0.460194174757282
"ENSG00000238021"	707	0.434229137199434
"ENSG00000238022"	785	0.476433121019108
"ENSG00000238024"	258	0.488372093023256
"ENSG00000238025"	1035	0.440579710144928
"ENSG00000238026"	836	0.392344497607655
"ENSG00000238029"	760	0.430263157894737
"ENSG00000238031"	464	0.426724137931034
"ENSG00000238032"	293	0.467576791808874
"ENSG00000238034"	709	0.400564174894217
"ENSG00000238035"	1838	0.548422198041349
"ENSG00000238037"	274	0.405109489051095
"ENSG00000238038"	246	0.463414634146341
"ENSG00000238039"	655	0.529770992366412
"ENSG00000238040"	2910	0.48659793814433
"ENSG00000238041"	259	0.486486486486487
"ENSG00000238042"	998	0.45190380761523
"ENSG00000238043"	566	0.517667844522968
"ENSG00000238045"	4039	0.574152017826195
"ENSG00000238046"	195	0.343589743589744
"ENSG00000238047"	901	0.390677025527192
"ENSG00000238048"	822	0.388077858880779
"ENSG00000238049"	268	0.425373134328358
"ENSG00000238051"	448	0.399553571428571
"ENSG00000238054"	1202	0.436772046589018
"ENSG00000238055"	326	0.438650306748466
"ENSG00000238057"	3138	0.432122370936902
"ENSG00000238058"	839	0.474374255065554
"ENSG00000238059"	308	0.405844155844156
"ENSG00000238061"	973	0.419321685508736
"ENSG00000238062"	3865	0.539974126778784
"ENSG00000238063"	3673	0.468554315273618
"ENSG00000238065"	684	0.453216374269006
"ENSG00000238066"	269	0.405204460966543
"ENSG00000238067"	492	0.400406504065041
"ENSG00000238069"	667	0.467766116941529
"ENSG00000238072"	258	0.449612403100775
"ENSG00000238073"	720	0.426388888888889
"ENSG00000238074"	1179	0.560644614079729
"ENSG00000238075"	526	0.482889733840304
"ENSG00000238076"	636	0.45125786163522
"ENSG00000238077"	888	0.425675675675676
"ENSG00000238078"	962	0.454261954261954
"ENSG00000238079"	156	0.461538461538462
"ENSG00000238081"	662	0.403323262839879
"ENSG00000238082"	713	0.52875175315568
"ENSG00000238083"	12516	0.450143815915628
"ENSG00000238084"	478	0.539748953974895
"ENSG00000238085"	344	0.540697674418605
"ENSG00000238086"	3613	0.62773318571824
"ENSG00000238087"	1600	0.44125
"ENSG00000238088"	1155	0.364502164502164
"ENSG00000238090"	923	0.540628385698808
"ENSG00000238092"	574	0.470383275261324
"ENSG00000238094"	319	0.592476489028213
"ENSG00000238097"	5099	0.486173759560698
"ENSG00000238098"	6574	0.486461819288105
"ENSG00000238099"	7128	0.399691358024691
"ENSG00000238102"	3740	0.377005347593583
"ENSG00000238103"	580	0.432758620689655
"ENSG00000238105"	2395	0.552400835073069
"ENSG00000238107"	1918	0.484880083420229
"ENSG00000238108"	433	0.374133949191686
"ENSG00000238109"	1393	0.493898061737258
"ENSG00000238110"	748	0.657754010695187
"ENSG00000238111"	457	0.457330415754923
"ENSG00000238113"	4123	0.414989085617269
"ENSG00000238116"	1873	0.414842498665243
"ENSG00000238117"	509	0.483300589390963
"ENSG00000238118"	510	0.515686274509804
"ENSG00000238120"	737	0.466757123473541
"ENSG00000238121"	5619	0.474817583199858
"ENSG00000238122"	2481	0.560257960499798
"ENSG00000238123"	376	0.563829787234043
"ENSG00000238124"	164	0.451219512195122
"ENSG00000238125"	2021	0.536368134586838
"ENSG00000238129"	1352	0.350591715976331
"ENSG00000238131"	771	0.490272373540856
"ENSG00000238132"	1312	0.466463414634146
"ENSG00000238133"	3049	0.410954411282388
"ENSG00000238135"	628	0.378980891719745
"ENSG00000238137"	533	0.405253283302064
"ENSG00000238138"	105	0.523809523809524
"ENSG00000238139"	374	0.540106951871658
"ENSG00000238140"	678	0.380530973451327
"ENSG00000238141"	691	0.476121562952243
"ENSG00000238142"	2149	0.456491391344812
"ENSG00000238143"	486	0.407407407407407
"ENSG00000238145"	1192	0.479865771812081
"ENSG00000238149"	391	0.439897698209719
"ENSG00000238150"	284	0.5
"ENSG00000238151"	262	0.408396946564886
"ENSG00000238152"	1026	0.490253411306043
"ENSG00000238153"	380	0.447368421052632
"ENSG00000238154"	1745	0.358739255014327
"ENSG00000238156"	461	0.429501084598698
"ENSG00000238158"	629	0.459459459459459
"ENSG00000238160"	1414	0.473125884016973
"ENSG00000238161"	1112	0.476618705035971
"ENSG00000238162"	265	0.449056603773585
"ENSG00000238164"	6137	0.628645918201075
"ENSG00000238165"	237	0.489451476793249
"ENSG00000238166"	195	0.594871794871795
"ENSG00000238168"	395	0.551898734177215
"ENSG00000238169"	1759	0.455372370665151
"ENSG00000238171"	833	0.378151260504202
"ENSG00000238172"	897	0.608695652173913
"ENSG00000238173"	150	0.406666666666667
"ENSG00000238176"	293	0.488054607508532
"ENSG00000238178"	1523	0.456992777413001
"ENSG00000238180"	485	0.443298969072165
"ENSG00000238181"	1300	0.549230769230769
"ENSG00000238183"	244	0.508196721311475
"ENSG00000238184"	1542	0.560311284046693
"ENSG00000238185"	337	0.406528189910979
"ENSG00000238186"	546	0.402930402930403
"ENSG00000238188"	603	0.54228855721393
"ENSG00000238189"	609	0.362889983579639
"ENSG00000238190"	435	0.422988505747126
"ENSG00000238191"	1190	0.515966386554622
"ENSG00000238192"	498	0.526104417670683
"ENSG00000238193"	1415	0.465724381625442
"ENSG00000238194"	2248	0.508007117437722
"ENSG00000238195"	308	0.480519480519481
"ENSG00000238197"	10292	0.415565487757482
"ENSG00000238198"	2467	0.415484394000811
"ENSG00000238199"	437	0.389016018306636
"ENSG00000238200"	797	0.4366373902133
"ENSG00000238201"	404	0.514851485148515
"ENSG00000238205"	709	0.566995768688293
"ENSG00000238207"	4182	0.413438546150167
"ENSG00000238210"	651	0.417818740399386
"ENSG00000238211"	187	0.641711229946524
"ENSG00000238212"	3319	0.431756553178668
"ENSG00000238213"	1231	0.458164094232331
"ENSG00000238215"	1300	0.36
"ENSG00000238217"	10781	0.392635191540673
"ENSG00000238220"	390	0.384615384615385
"ENSG00000238221"	500	0.396
"ENSG00000238222"	1521	0.531886916502301
"ENSG00000238223"	859	0.40279394644936
"ENSG00000238224"	271	0.464944649446494
"ENSG00000238225"	228	0.592105263157895
"ENSG00000238227"	3408	0.660504694835681
"ENSG00000238228"	1012	0.475296442687747
"ENSG00000238230"	4440	0.50472972972973
"ENSG00000238231"	367	0.514986376021798
"ENSG00000238232"	182	0.417582417582418
"ENSG00000238235"	1045	0.543540669856459
"ENSG00000238236"	715	0.401398601398601
"ENSG00000238241"	1078	0.612244897959184
"ENSG00000238242"	1259	0.455917394757744
"ENSG00000238243"	945	0.569312169312169
"ENSG00000238244"	354	0.474576271186441
"ENSG00000238245"	1277	0.494909945184025
"ENSG00000238246"	499	0.376753507014028
"ENSG00000238247"	1545	0.400647249190939
"ENSG00000238249"	743	0.480484522207268
"ENSG00000238250"	388	0.371134020618557
"ENSG00000238251"	514	0.396887159533074
"ENSG00000238254"	295	0.576271186440678
"ENSG00000238256"	143	0.377622377622378
"ENSG00000238257"	201	0.462686567164179
"ENSG00000238258"	781	0.480153649167734
"ENSG00000238259"	300	0.466666666666667
"ENSG00000238260"	1930	0.599481865284974
"ENSG00000238262"	373	0.592493297587131
"ENSG00000238263"	436	0.451834862385321
"ENSG00000238265"	612	0.401960784313726
"ENSG00000238266"	6728	0.424940546967895
"ENSG00000238267"	476	0.331932773109244
"ENSG00000238269"	540	0.45
"ENSG00000238270"	414	0.403381642512077
"ENSG00000238271"	566	0.501766784452297
"ENSG00000238272"	677	0.478581979320532
"ENSG00000238273"	2609	0.460329628210042
"ENSG00000238275"	847	0.582054309327037
"ENSG00000238276"	4834	0.425113777410012
"ENSG00000238277"	660	0.433333333333333
"ENSG00000238278"	758	0.556728232189974
"ENSG00000238279"	718	0.540389972144847
"ENSG00000238280"	1252	0.465654952076677
"ENSG00000238282"	168	0.5
"ENSG00000238283"	1693	0.578854105138807
"ENSG00000238284"	1181	0.374259102455546
"ENSG00000238285"	482	0.427385892116183
"ENSG00000238286"	864	0.53125
"ENSG00000238287"	605	0.39504132231405
"ENSG00000238288"	347	0.340057636887608
"ENSG00000238290"	2044	0.526418786692759
"ENSG00000238291"	831	0.439229843561974
"ENSG00000238295"	104	0.451923076923077
"ENSG00000238297"	192	0.427083333333333
"ENSG00000238300"	81	0.407407407407407
"ENSG00000238302"	63	0.285714285714286
"ENSG00000238304"	62	0.387096774193548
"ENSG00000238311"	104	0.423076923076923
"ENSG00000238316"	104	0.384615384615385
"ENSG00000238317"	84	0.369047619047619
"ENSG00000238324"	306	0.490196078431373
"ENSG00000238326"	104	0.432692307692308
"ENSG00000238344"	77	0.428571428571429
"ENSG00000238357"	62	0.370967741935484
"ENSG00000238358"	578	0.531141868512111
"ENSG00000238363"	133	0.406015037593985
"ENSG00000238364"	60	0.4
"ENSG00000238365"	60	0.4
"ENSG00000238366"	101	0.425742574257426
"ENSG00000238367"	91	0.406593406593407
"ENSG00000238370"	60	0.366666666666667
"ENSG00000238371"	104	0.432692307692308
"ENSG00000238372"	105	0.485714285714286
"ENSG00000238374"	63	0.46031746031746
"ENSG00000238379"	118	0.508474576271186
"ENSG00000238380"	60	0.35
"ENSG00000238382"	105	0.371428571428571
"ENSG00000238386"	63	0.333333333333333
"ENSG00000238387"	104	0.384615384615385
"ENSG00000238390"	177	0.412429378531073
"ENSG00000238391"	113	0.486725663716814
"ENSG00000238399"	91	0.296703296703297
"ENSG00000238405"	116	0.482758620689655
"ENSG00000238406"	62	0.354838709677419
"ENSG00000238410"	135	0.392592592592593
"ENSG00000238417"	62	0.419354838709677
"ENSG00000238419"	63	0.396825396825397
"ENSG00000238420"	95	0.410526315789474
"ENSG00000238423"	67	0.402985074626866
"ENSG00000238426"	102	0.441176470588235
"ENSG00000238427"	69	0.376811594202899
"ENSG00000238431"	66	0.454545454545455
"ENSG00000238440"	104	0.403846153846154
"ENSG00000238441"	62	0.370967741935484
"ENSG00000238443"	95	0.421052631578947
"ENSG00000238444"	100	0.41
"ENSG00000238446"	60	0.383333333333333
"ENSG00000238447"	64	0.4375
"ENSG00000238452"	76	0.5
"ENSG00000238456"	103	0.398058252427184
"ENSG00000238457"	61	0.344262295081967
"ENSG00000238468"	62	0.419354838709677
"ENSG00000238478"	107	0.429906542056075
"ENSG00000238482"	107	0.373831775700935
"ENSG00000238485"	104	0.394230769230769
"ENSG00000238489"	107	0.439252336448598
"ENSG00000238490"	113	0.415929203539823
"ENSG00000238493"	99	0.323232323232323
"ENSG00000238498"	104	0.471153846153846
"ENSG00000238500"	62	0.241935483870968
"ENSG00000238503"	70	0.371428571428571
"ENSG00000238509"	107	0.392523364485981
"ENSG00000238516"	101	0.396039603960396
"ENSG00000238517"	83	0.397590361445783
"ENSG00000238519"	133	0.458646616541353
"ENSG00000238523"	61	0.327868852459016
"ENSG00000238529"	107	0.364485981308411
"ENSG00000238531"	79	0.556962025316456
"ENSG00000238540"	61	0.442622950819672
"ENSG00000238542"	79	0.329113924050633
"ENSG00000238551"	107	0.355140186915888
"ENSG00000238554"	128	0.4375
"ENSG00000238558"	62	0.387096774193548
"ENSG00000238560"	102	0.42156862745098
"ENSG00000238561"	118	0.483050847457627
"ENSG00000238562"	62	0.467741935483871
"ENSG00000238570"	103	0.436893203883495
"ENSG00000238575"	135	0.392592592592593
"ENSG00000238578"	72	0.472222222222222
"ENSG00000238584"	62	0.387096774193548
"ENSG00000238585"	114	0.368421052631579
"ENSG00000238590"	62	0.451612903225806
"ENSG00000238594"	103	0.436893203883495
"ENSG00000238597"	72	0.416666666666667
"ENSG00000238606"	62	0.419354838709677
"ENSG00000238609"	63	0.380952380952381
"ENSG00000238610"	63	0.444444444444444
"ENSG00000238616"	104	0.375
"ENSG00000238619"	96	0.322916666666667
"ENSG00000238622"	142	0.380281690140845
"ENSG00000238627"	109	0.440366972477064
"ENSG00000238628"	104	0.413461538461538
"ENSG00000238632"	62	0.451612903225806
"ENSG00000238645"	103	0.446601941747573
"ENSG00000238649"	64	0.375
"ENSG00000238650"	67	0.432835820895522
"ENSG00000238653"	62	0.370967741935484
"ENSG00000238658"	107	0.383177570093458
"ENSG00000238669"	107	0.383177570093458
"ENSG00000238680"	107	0.401869158878505
"ENSG00000238685"	127	0.590551181102362
"ENSG00000238694"	104	0.442307692307692
"ENSG00000238697"	102	0.313725490196078
"ENSG00000238698"	62	0.387096774193548
"ENSG00000238704"	62	0.370967741935484
"ENSG00000238705"	52	0.615384615384615
"ENSG00000238707"	69	0.347826086956522
"ENSG00000238709"	62	0.387096774193548
"ENSG00000238711"	96	0.395833333333333
"ENSG00000238713"	113	0.433628318584071
"ENSG00000238719"	64	0.3125
"ENSG00000238721"	63	0.444444444444444
"ENSG00000238723"	102	0.401960784313726
"ENSG00000238724"	104	0.403846153846154
"ENSG00000238728"	77	0.467532467532468
"ENSG00000238730"	62	0.403225806451613
"ENSG00000238731"	62	0.435483870967742
"ENSG00000238735"	62	0.370967741935484
"ENSG00000238741"	330	0.372727272727273
"ENSG00000238745"	104	0.413461538461538
"ENSG00000238749"	112	0.455357142857143
"ENSG00000238750"	62	0.451612903225806
"ENSG00000238754"	135	0.4
"ENSG00000238755"	2816	0.412642045454545
"ENSG00000238759"	63	0.396825396825397
"ENSG00000238761"	104	0.413461538461538
"ENSG00000238764"	104	0.423076923076923
"ENSG00000238765"	123	0.422764227642276
"ENSG00000238777"	62	0.403225806451613
"ENSG00000238778"	61	0.409836065573771
"ENSG00000238782"	62	0.467741935483871
"ENSG00000238783"	105	0.457142857142857
"ENSG00000238785"	76	0.5
"ENSG00000238788"	62	0.338709677419355
"ENSG00000238789"	64	0.375
"ENSG00000238793"	104	0.490384615384615
"ENSG00000238795"	270	0.577777777777778
"ENSG00000238797"	100	0.46
"ENSG00000238804"	104	0.451923076923077
"ENSG00000238808"	62	0.403225806451613
"ENSG00000238812"	62	0.467741935483871
"ENSG00000238813"	104	0.413461538461538
"ENSG00000238819"	85	0.305882352941176
"ENSG00000238825"	162	0.493827160493827
"ENSG00000238829"	63	0.396825396825397
"ENSG00000238830"	62	0.387096774193548
"ENSG00000238832"	145	0.324137931034483
"ENSG00000238833"	161	0.459627329192547
"ENSG00000238835"	134	0.402985074626866
"ENSG00000238837"	592	0.501689189189189
"ENSG00000238840"	133	0.390977443609023
"ENSG00000238842"	67	0.402985074626866
"ENSG00000238845"	113	0.398230088495575
"ENSG00000238854"	75	0.386666666666667
"ENSG00000238862"	84	0.30952380952381
"ENSG00000238875"	261	0.421455938697318
"ENSG00000238880"	61	0.426229508196721
"ENSG00000238882"	107	0.392523364485981
"ENSG00000238884"	63	0.412698412698413
"ENSG00000238886"	82	0.390243902439024
"ENSG00000238898"	161	0.521739130434783
"ENSG00000238901"	104	0.461538461538462
"ENSG00000238902"	104	0.442307692307692
"ENSG00000238904"	64	0.375
"ENSG00000238906"	105	0.447619047619048
"ENSG00000238908"	111	0.477477477477477
"ENSG00000238912"	102	0.441176470588235
"ENSG00000238913"	62	0.435483870967742
"ENSG00000238917"	142	0.598591549295775
"ENSG00000238923"	63	0.428571428571429
"ENSG00000238924"	62	0.354838709677419
"ENSG00000238926"	101	0.405940594059406
"ENSG00000238933"	112	0.455357142857143
"ENSG00000238934"	129	0.674418604651163
"ENSG00000238936"	73	0.410958904109589
"ENSG00000238941"	107	0.457943925233645
"ENSG00000238942"	69	0.391304347826087
"ENSG00000238943"	110	0.436363636363636
"ENSG00000238949"	62	0.354838709677419
"ENSG00000238950"	76	0.526315789473684
"ENSG00000238959"	66	0.424242424242424
"ENSG00000238961"	138	0.608695652173913
"ENSG00000238962"	62	0.419354838709677
"ENSG00000238963"	131	0.32824427480916
"ENSG00000238964"	62	0.354838709677419
"ENSG00000238965"	109	0.541284403669725
"ENSG00000238966"	72	0.361111111111111
"ENSG00000238987"	62	0.387096774193548
"ENSG00000238998"	68	0.294117647058824
"ENSG00000239001"	107	0.401869158878505
"ENSG00000239002"	330	0.454545454545455
"ENSG00000239003"	63	0.365079365079365
"ENSG00000239005"	127	0.645669291338583
"ENSG00000239007"	64	0.4375
"ENSG00000239008"	127	0.590551181102362
"ENSG00000239010"	62	0.403225806451613
"ENSG00000239014"	71	0.408450704225352
"ENSG00000239021"	119	0.478991596638655
"ENSG00000239023"	160	0.5125
"ENSG00000239030"	103	0.339805825242718
"ENSG00000239035"	104	0.471153846153846
"ENSG00000239039"	104	0.490384615384615
"ENSG00000239040"	103	0.427184466019417
"ENSG00000239041"	104	0.461538461538462
"ENSG00000239043"	86	0.36046511627907
"ENSG00000239053"	64	0.359375
"ENSG00000239057"	79	0.556962025316456
"ENSG00000239069"	102	0.411764705882353
"ENSG00000239075"	107	0.411214953271028
"ENSG00000239078"	62	0.435483870967742
"ENSG00000239079"	104	0.432692307692308
"ENSG00000239080"	104	0.451923076923077
"ENSG00000239081"	62	0.403225806451613
"ENSG00000239082"	61	0.426229508196721
"ENSG00000239093"	105	0.428571428571429
"ENSG00000239096"	104	0.461538461538462
"ENSG00000239099"	62	0.435483870967742
"ENSG00000239102"	60	0.4
"ENSG00000239105"	63	0.396825396825397
"ENSG00000239106"	103	0.407766990291262
"ENSG00000239108"	107	0.392523364485981
"ENSG00000239112"	70	0.428571428571429
"ENSG00000239115"	62	0.419354838709677
"ENSG00000239118"	77	0.467532467532468
"ENSG00000239119"	63	0.365079365079365
"ENSG00000239122"	187	0.374331550802139
"ENSG00000239127"	96	0.552083333333333
"ENSG00000239128"	104	0.442307692307692
"ENSG00000239129"	104	0.403846153846154
"ENSG00000239137"	104	0.480769230769231
"ENSG00000239142"	136	0.382352941176471
"ENSG00000239143"	102	0.323529411764706
"ENSG00000239148"	133	0.383458646616541
"ENSG00000239149"	152	0.539473684210526
"ENSG00000239151"	62	0.387096774193548
"ENSG00000239152"	116	0.474137931034483
"ENSG00000239153"	104	0.471153846153846
"ENSG00000239168"	62	0.306451612903226
"ENSG00000239169"	67	0.462686567164179
"ENSG00000239175"	108	0.361111111111111
"ENSG00000239180"	95	0.389473684210526
"ENSG00000239182"	128	0.5078125
"ENSG00000239183"	133	0.556390977443609
"ENSG00000239184"	137	0.394160583941606
"ENSG00000239185"	61	0.426229508196721
"ENSG00000239189"	106	0.349056603773585
"ENSG00000239190"	104	0.471153846153846
"ENSG00000239194"	160	0.4875
"ENSG00000239195"	73	0.356164383561644
"ENSG00000239197"	143	0.41958041958042
"ENSG00000239198"	884	0.420814479638009
"ENSG00000239199"	504	0.468253968253968
"ENSG00000239200"	377	0.437665782493369
"ENSG00000239201"	478	0.426778242677824
"ENSG00000239202"	276	0.521739130434783
"ENSG00000239203"	477	0.536687631027254
"ENSG00000239205"	1948	0.351642710472279
"ENSG00000239207"	979	0.477017364657814
"ENSG00000239210"	356	0.48876404494382
"ENSG00000239211"	298	0.546979865771812
"ENSG00000239212"	853	0.452520515826495
"ENSG00000239213"	5815	0.440412725709372
"ENSG00000239215"	394	0.484771573604061
"ENSG00000239216"	410	0.639024390243902
"ENSG00000239218"	1318	0.471168437025797
"ENSG00000239219"	7977	0.432493418578413
"ENSG00000239221"	320	0.49375
"ENSG00000239223"	371	0.442048517520216
"ENSG00000239224"	290	0.568965517241379
"ENSG00000239225"	512	0.4765625
"ENSG00000239226"	385	0.368831168831169
"ENSG00000239227"	167	0.389221556886228
"ENSG00000239228"	283	0.561837455830389
"ENSG00000239238"	302	0.380794701986755
"ENSG00000239246"	447	0.523489932885906
"ENSG00000239247"	310	0.52258064516129
"ENSG00000239249"	301	0.54485049833887
"ENSG00000239250"	295	0.505084745762712
"ENSG00000239253"	237	0.523206751054852
"ENSG00000239254"	1751	0.444317532838378
"ENSG00000239255"	25	0.32
"ENSG00000239256"	341	0.454545454545455
"ENSG00000239257"	471	0.48619957537155
"ENSG00000239261"	372	0.435483870967742
"ENSG00000239263"	1081	0.372802960222017
"ENSG00000239264"	4361	0.509057555606512
"ENSG00000239265"	3064	0.426240208877285
"ENSG00000239268"	1531	0.484650555192685
"ENSG00000239269"	888	0.506756756756757
"ENSG00000239272"	490	0.43469387755102
"ENSG00000239279"	297	0.518518518518518
"ENSG00000239280"	432	0.372685185185185
"ENSG00000239281"	136	0.477941176470588
"ENSG00000239282"	2741	0.61327982488143
"ENSG00000239288"	1619	0.370599135268684
"ENSG00000239291"	803	0.582814445828144
"ENSG00000239293"	281	0.459074733096085
"ENSG00000239300"	568	0.431338028169014
"ENSG00000239304"	439	0.62870159453303
"ENSG00000239305"	7594	0.434026863313142
